date,asset_return,benchmark_return,abnormal_return
2024-05-16,0.0023837902264600697,-0.00545879126515969,0.00784258149161976
2024-05-17,-0.007134363852556502,-0.00687986927109796,-0.000254494581458542
2024-05-20,0.0,0.02153916253683774,-0.02153916253683774
2024-05-21,0.007185628742514938,-0.0031334181355903157,0.010319046878105254
2024-05-22,0.027348394768133222,0.010328345668182859,0.017020049099950363
2024-05-23,0.0127314814814814,-0.00016190927994463866,0.012893390761426038
2024-05-24,-0.00914285714285712,0.018521325047697212,-0.02766418219055433
2024-05-29,-0.009248554913294793,-0.018531910482400216,0.009283355569105423
2024-05-30,-0.022170361726954524,-0.008824915917208465,-0.01334544580974606
