date,asset_return,benchmark_return,abnormal_return
2023-04-11,-0.009451795841209809,-0.0056124775717557585,-0.0038393182694540506
2023-04-12,-0.007633587786259555,-0.01829920170751298,0.010665613921253425
2023-04-13,-0.019230769230769273,0.007344725581338807,-0.02657549481210808
2023-04-14,0.0117647058823529,-0.0014601879451088262,0.013224893827461726
