Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,30.026140213012695,30.121000289916992,30.711000442504883,29.78499984741211,29.815000534057617,391547000
2022-01-04,29.19776153564453,29.290000915527344,30.468000411987305,28.349000930786133,30.277000427246094,527154000
2022-01-05,27.517074584960938,27.604000091552734,29.416000366210938,27.533000946044922,28.948999404907227,498064000
2022-01-06,28.08926010131836,28.17799949645996,28.437999725341797,27.065000534057617,27.639999389648438,454186000
2022-01-07,27.161191940307617,27.246999740600586,28.422000885009766,27.05699920654297,28.141000747680664,409939000
2022-01-10,27.313711166381836,27.399999618530273,27.4689998626709,25.643999099731445,26.58099937438965,594681000
2022-01-11,27.729394912719727,27.816999435424805,28.065000534057617,26.839000701904297,27.322999954223633,404089000
2022-01-12,27.910831451416016,27.999000549316406,28.594999313354492,27.607999801635742,28.066999435424805,383413000
2022-01-13,26.491313934326172,26.575000762939453,28.479999542236328,26.49799919128418,28.378999710083008,540171000
2022-01-14,26.857154846191406,26.941999435424805,27.19700050354004,26.209999084472656,26.299999237060547,395832000
2022-01-18,25.821426391601562,25.902999877929688,26.63800048828125,25.770000457763672,26.260000228881836,424270000
2022-01-19,24.98805809020996,25.066999435424805,26.542999267578125,25.052000045776367,26.07900047302246,488315000
2022-01-20,24.073945999145508,24.149999618530273,25.57900047302246,24.077999114990234,25.304000854492188,435181000
2022-01-21,23.300390243530273,23.374000549316406,24.822999954223633,23.26300048828125,23.506999969482422,718958000
2022-01-24,23.298398971557617,23.371999740600586,23.3799991607666,20.88800048828125,22.329999923706055,913982000
2022-01-25,22.25369644165039,22.323999404907227,22.94300079345703,22.0,22.54599952697754,664616000
2022-01-26,22.700288772583008,22.77199935913086,24.05699920654297,22.299999237060547,23.239999771118164,755959000
2022-01-27,21.874897003173828,21.944000244140625,23.9950008392334,21.674999237060547,23.56800079345703,573353000
2022-01-28,22.7680721282959,22.84000015258789,22.857999801635742,21.29599952697754,22.011999130249023,543774000
2022-01-31,24.408891677856445,24.486000061035156,24.509000778198242,23.052000045776367,23.18199920654297,564680000
2022-02-01,24.560407638549805,24.63800048828125,25.145000457763672,23.889999389648438,25.104000091552734,518925000
2022-02-02,25.162508010864258,25.242000579833984,25.816999435424805,24.55299949645996,25.79400062561035,543419000
2022-02-03,23.872587203979492,23.947999954223633,25.07699966430664,23.780000686645508,24.45800018310547,410178000
2022-02-04,24.242416381835938,24.319000244140625,24.635000228881836,23.631999969482422,23.972000122070312,354829000
2022-02-07,24.65012550354004,24.72800064086914,25.18199920654297,24.20199966430664,24.371999740600586,376868000
2022-02-08,25.028932571411133,25.107999801635742,25.229999542236328,23.979999542236328,24.358999252319336,410359000
2022-02-09,26.620901107788086,26.704999923706055,26.725000381469727,25.35300064086914,25.621999740600586,524282000
2022-02-10,25.74267578125,25.823999404907227,26.924999237060547,25.600000381469727,25.9950008392334,513200000
2022-02-11,23.873579025268555,23.948999404907227,26.152000427246094,23.773000717163086,25.916000366210938,605472000
2022-02-14,24.190576553344727,24.267000198364258,24.875,23.7549991607666,23.93400001525879,440424000
2022-02-15,26.41156005859375,26.4950008392334,26.545000076293945,24.784000396728516,24.948999404907227,699869000
2022-02-16,26.42751121520996,26.51099967956543,26.582000732421875,25.552000045776367,26.259000778198242,732676000
2022-02-17,24.42982292175293,24.506999969482422,25.78499984741211,24.165000915527344,25.6299991607666,810595000
2022-02-18,23.567546844482422,23.642000198364258,24.986000061035156,23.100000381469727,24.667999267578125,761255000
2022-02-22,23.31633758544922,23.389999389648438,24.06399917602539,23.0,23.03499984741211,633422000
2022-02-23,22.316497802734375,22.386999130249023,24.155000686645508,22.301000595092773,23.802000045776367,566511000
2022-02-24,23.673208236694336,23.74799919128418,23.799999237060547,20.889999389648438,21.014999389648438,735801000
2022-02-25,24.080923080444336,24.156999588012695,24.216999053955078,23.381000518798828,23.72100067138672,528866000
2022-02-28,24.30820655822754,24.385000228881836,24.665000915527344,23.707000732421875,23.992000579833984,477319000
2022-03-01,23.403064727783203,23.476999282836914,24.37700080871582,23.131999969482422,24.291000366210938,412056000
2022-03-02,24.147836685180664,24.219999313354492,24.409000396728516,23.415000915527344,23.756000518798828,389642000
2022-03-03,23.64335060119629,23.714000701904297,24.326000213623047,23.4689998626709,24.261999130249023,365095000
2022-03-04,22.867664337158203,22.93600082397461,23.68000030517578,22.48200035095215,23.384000778198242,431415000
2022-03-07,21.28838539123535,21.351999282836914,23.033000946044922,21.329999923706055,22.816999435424805,450821000
2022-03-08,21.449905395507812,21.513999938964844,22.37299919128418,20.649999618530273,21.30900001525879,557467000
2022-03-09,22.945432662963867,23.013999938964844,23.219999313354492,22.246999740600586,22.386999130249023,492742000
2022-03-10,22.59049415588379,22.658000946044922,22.788000106811523,21.881999969482422,22.5310001373291,428066000
2022-03-11,22.034149169921875,22.100000381469727,23.145000457763672,22.04599952697754,23.02199935913086,367209000
2022-03-14,21.266447067260742,21.329999923706055,22.261999130249023,21.159000396728516,21.868999481201172,385354000
2022-03-15,22.904556274414062,22.972999572753906,23.038000106811523,21.32200050354004,21.51799964904785,491996000
2022-03-16,24.423017501831055,24.496000289916992,24.597000122070312,23.172000885009766,23.5,671422000
2022-03-17,24.692214965820312,24.766000747680664,24.841999053955078,23.9060001373291,24.1200008392334,471941000
2022-03-18,26.374183654785156,26.452999114990234,26.569000244140625,24.624000549316406,24.798999786376953,730719000
2022-03-21,26.654348373413086,26.733999252319336,27.152000427246094,25.966999053955078,26.506999969482422,591727000
2022-03-22,26.44497299194336,26.52400016784668,27.238000869750977,26.07200050354004,26.726999282836914,547007000
2022-03-23,25.55763053894043,25.634000778198242,26.61199951171875,25.575000762939453,26.125999450683594,502120000
2022-03-24,28.06612777709961,28.149999618530273,28.31999969482422,25.906999588012695,26.166000366210938,877379000
2022-03-25,27.609493255615234,27.691999435424805,28.357999801635742,27.270999908447266,27.88599967956543,579016000
2022-03-28,28.134925842285156,28.2189998626709,28.25,27.20599937438965,27.756000518798828,425494000
2022-03-29,28.57062530517578,28.6560001373291,28.945999145507812,27.979999542236328,28.69499969482422,488984000
2022-03-30,27.607500076293945,27.690000534057617,28.496000289916992,27.503000259399414,28.304000854492188,463487000
2022-03-31,27.204708099365234,27.285999298095703,28.24799919128418,27.270000457763672,27.781999588012695,523440000
2022-04-01,26.632415771484375,26.711999893188477,27.496000289916992,26.267000198364258,27.375,517235000
2022-04-04,27.278486251831055,27.360000610351562,27.558000564575195,26.613000869750977,26.72800064086914,397120000
2022-04-05,25.853740692138672,25.930999755859375,27.319000244140625,25.81999969482422,27.253999710083008,436615000
2022-04-06,24.334278106689453,24.406999588012695,25.299999237060547,24.003000259399414,24.93400001525879,703833000
2022-04-07,24.135875701904297,24.20800018310547,24.722000122070312,23.47800064086914,24.44099998474121,557992000
2022-04-08,23.050119400024414,23.118999481201172,23.92300033569336,23.062000274658203,23.91699981689453,524781000
2022-04-11,21.851701736450195,21.91699981689453,22.31999969482422,21.65999984741211,22.214000701904297,575207000
2022-04-12,21.43993377685547,21.503999710083008,22.725000381469727,21.281999588012695,22.53700065612793,662258000
2022-04-13,22.136850357055664,22.202999114990234,22.5,21.454999923706055,21.72800064086914,516943000
2022-04-14,21.19466781616211,21.257999420166016,22.777000427246094,21.163000106811523,22.5049991607666,569097000
2022-04-18,21.718103408813477,21.783000946044922,22.08799934387207,21.07900047302246,21.200000762939453,525701000
2022-04-19,22.13186264038086,22.197999954223633,22.37299919128418,21.31399917602539,21.719999313354492,512781000
2022-04-20,21.417997360229492,21.48200035095215,22.670000076293945,21.200000762939453,22.517000198364258,468974000
2022-04-21,20.12286949157715,20.183000564575195,22.392000198364258,20.0,21.708999633789062,656209000
2022-04-22,19.45685577392578,19.514999389648438,20.486000061035156,19.5,20.30299949645996,624713000
2022-04-25,19.842702865600586,19.902000427246094,19.94499969482422,19.09600067138672,19.20199966430664,641566000
2022-04-26,18.732027053833008,18.788000106811523,19.788000106811523,18.670000076293945,19.718000411987305,653143000
2022-04-27,18.360137939453125,18.415000915527344,19.16699981689453,18.290000915527344,18.597999572753906,499460000
2022-04-28,19.723060607910156,19.781999588012695,20.03700065612793,18.489999771118164,18.966999053955078,570327000
2022-04-29,18.491743087768555,18.547000885009766,20.128000259399414,18.517000198364258,19.402000427246094,500435000
2022-05-02,19.474809646606445,19.533000946044922,19.573999404907227,18.391000747680664,18.541000366210938,572049000
2022-05-03,19.543598175048828,19.601999282836914,19.825000762939453,19.132999420166016,19.399999618530273,475751000
2022-05-04,20.273418426513672,20.333999633789062,20.399999618530273,18.750999450683594,19.92300033569336,648855000
2022-05-05,18.787857055664062,18.8439998626709,19.924999237060547,18.5,19.867000579833984,626331000
2022-05-06,18.619361877441406,18.674999237060547,19.511999130249023,17.989999771118164,18.736000061035156,633297000
2022-05-09,16.899499893188477,16.950000762939453,18.2549991607666,16.82699966430664,18.034000396728516,644455000
2022-05-10,17.542577743530273,17.594999313354492,18.197999954223633,17.024999618530273,17.68899917602539,761474000
2022-05-11,16.58045196533203,16.6299991607666,17.753000259399414,16.56800079345703,17.347000122070312,670167000
2022-05-12,16.126808166503906,16.174999237060547,16.788000106811523,15.567000389099121,16.2189998626709,708728000
2022-05-13,17.653249740600586,17.70599937438965,17.92799949645996,16.593000411987305,16.788000106811523,670437000
2022-05-16,17.21256446838379,17.263999938964844,17.788000106811523,17.106000900268555,17.509000778198242,521446000
2022-05-17,18.122844696044922,18.177000045776367,18.371000289916992,17.634000778198242,18.073999404907227,585830000
2022-05-18,16.88753318786621,16.937999725341797,18.118000030517578,16.86400032043457,17.704999923706055,545161000
2022-05-19,17.07298469543457,17.124000549316406,17.687000274658203,16.733999252319336,16.937000274658203,621310000
2022-05-20,16.644258499145508,16.694000244140625,17.40999984741211,15.755000114440918,17.332000732421875,739105000
2022-05-23,16.847658157348633,16.898000717163086,16.915000915527344,16.179000854492188,16.27400016784668,639889000
2022-05-24,16.10586929321289,16.15399932861328,16.597000122070312,15.779999732971191,16.510000228881836,588550000
2022-05-25,16.92442512512207,16.975000381469727,17.111000061035156,16.0,16.020000457763672,781132000
2022-05-26,17.79781723022461,17.85099983215332,18.091999053955078,16.02199935913086,16.035999298095703,996575000
2022-05-27,18.754959106445312,18.81100082397461,18.881000518798828,18.100000381469727,18.18600082397461,738379000
2022-05-31,18.616369247436523,18.672000885009766,19.200000762939453,18.350000381469727,18.979999542236328,664100000
2022-06-01,18.26541519165039,18.31999969482422,19.05299949645996,18.121999740600586,18.724000930786133,544514000
2022-06-02,19.53362464904785,19.591999053955078,19.618999481201172,18.197999954223633,18.29199981689453,648656000
2022-06-03,18.664226531982422,18.719999313354492,19.332000732421875,18.52199935913086,19.082000732421875,598779000
2022-06-06,18.73003387451172,18.785999298095703,19.336999893188477,18.56399917602539,19.138999938964844,422406000
2022-06-07,18.86961555480957,18.926000595092773,19.0,18.187999725341797,18.472000122070312,388914000
2022-06-08,18.59637451171875,18.648000717163086,19.18000030517578,18.53499984741211,18.798999786376953,363252000
2022-06-09,17.99803352355957,18.04800033569336,18.933000564575195,18.041000366210938,18.481000900268555,395574000
2022-06-10,16.927003860473633,16.974000930786133,17.69700050354004,16.868999481201172,17.600000381469727,465248000
2022-06-13,15.603680610656738,15.647000312805176,16.312000274658203,15.605999946594238,16.0,604153000
2022-06-14,15.792156219482422,15.836000442504883,16.06599998474121,15.411999702453613,15.730999946594238,469680000
