date,twse_close,tsmc_close,nasdaq_close,nvidia_close,sox_close,twse_return,tsmc_return,nasdaq_return,sox_return,twse_abnormal_return,tsmc_abnormal_return
2022-02-18,18232.349609375,637.0,13548.0703125,23.642000198364254,3384.300048828125,-0.19826785843343186,-1.2403100775193798,-1.2295170961021396,-1.119033709323869,1.0312492376687077,-0.12127636819551091
2022-02-21,18221.490234375,632.0,,,,-0.059561028790366954,-0.7849293563579329,,,,
2022-02-22,17969.2890625,627.0,13381.51953125,23.38999938964844,3356.070068359375,-1.3840864201064118,-0.7911392405063333,,,,
2022-02-23,18055.73046875,625.0,13037.490234375,22.386999130249023,3277.800048828125,0.48105078586773153,-0.31897926634768536,-2.570928481414869,-2.3321926520298297,3.0519792672826007,2.0132133856821444
2022-02-24,17594.55078125,604.0,13473.58984375,23.74799919128418,3399.159912109375,-2.5542012177141693,-3.3599999999999963,3.344965952305512,3.702479146787452,-5.899167170019681,-7.062479146787448
2022-02-25,17652.1796875,604.0,13694.6201171875,24.156999588012695,3452.669921875,0.32753837802674823,0.0,1.6404705501706252,1.5742127804872608,-1.312932172143877,-1.5742127804872608
2022-02-28,,,13751.400390625,24.385000228881836,3429.530029296875,,,0.41461736763503954,-0.6702028604448462,,
2022-03-01,17898.25,604.0,13532.4599609375,23.47699928283691,3304.85009765625,,,-1.5921318808865603,-3.6354815550685537,,
2022-03-02,17867.599609375,601.0,13752.01953125,24.219999313354492,3416.159912109375,-0.17124797466232522,-0.4966887417218513,1.622466062683925,3.368074531793863,-1.7937140373462501,-3.8647632735157145
2022-03-03,17934.400390625,602.0,13537.9404296875,23.714000701904297,3339.760009765625,0.3738654475722081,0.16638935108153063,-1.5567102786323672,-2.236426405945835,1.9305757262045753,2.4028157570273656
2022-03-04,17736.51953125,595.0,13313.4404296875,22.93600082397461,3258.919921875,-1.103359215055999,-1.1627906976744207,-1.6583024660655976,-2.4205358365344987,0.5549432510095986,1.257745138860078
2022-03-07,17178.689453125,576.0,12830.9599609375,21.35199928283691,3098.929931640625,-3.1450932475346027,-3.1932773109243695,-3.624010422385804,-4.909294921930019,0.4789171748512011,1.716017611005649
2022-03-08,16825.25,563.0,12795.5498046875,21.513999938964844,3156.8701171875,-2.057429666502908,-2.256944444444442,-0.2759743336258724,1.8696836270899686,-1.7814553328770355,-4.126628071534411
2022-03-09,17015.359375,568.0,13255.5498046875,23.013999938964844,3282.179931640625,1.1299052020029343,0.8880994671403242,3.594999879032046,3.9694320577485565,-2.4650946770291116,-3.0813325906082323
2022-03-10,17433.19921875,587.0,13129.9599609375,22.65800094604492,3211.070068359375,2.455662760575694,3.3450704225352013,-0.9474510344760545,-2.1665437228392648,3.4031137950517487,5.511614145374466
2022-03-11,17264.740234375,575.0,12843.8095703125,22.100000381469727,3144.14990234375,-0.9663113594997386,-2.044293015332199,-2.1793698646173865,-2.084045648054522,1.213058505117648,0.03975263272232299
2022-03-14,17263.0390625,572.0,12581.2197265625,21.329999923706055,3047.5,-0.00985344610985317,-0.521739130434784,-2.044485651336314,-3.073959745739352,2.034632205226461,2.552220615304568
2022-03-15,16926.060546875,558.0,12948.6201171875,22.972999572753903,3180.239990234375,-1.9520231310662384,-2.447552447552448,2.920228710808659,4.355701074138629,-4.872251841874897,-6.803253521691078
2022-03-16,16940.830078125,558.0,13436.5498046875,24.496000289916992,3340.070068359375,0.08725911861828806,0.0,3.768198333754036,5.025723801216042,-3.680939215135748,-5.025723801216042
2022-03-17,17448.220703125,582.0,13614.7802734375,24.766000747680664,3364.550048828125,2.995075345541487,4.3010752688172005,1.3264600759922862,0.7329181714075261,1.6686152695492007,3.5681570974096743
2022-03-18,17456.51953125,581.0,13893.83984375,26.45299911499023,3432.300048828125,0.047562604039708134,-0.1718213058419238,2.049681043012841,2.0136422111954433,-2.002118438973133,-2.185463517037367
2022-03-21,17560.359375,586.0,13838.4599609375,26.733999252319336,3423.239990234375,0.594848495223288,0.8605851979345935,-0.39859307027647617,-0.2639646436751186,0.9934415654997641,1.1245498416097122
2022-03-22,17559.7109375,583.0,14108.8203125,26.52400016784668,3445.85009765625,-0.0036926208977439146,-0.5119453924914641,1.9536881439528697,0.6604885280136807,-1.9573807648506136,-1.1724339205051448
2022-03-23,17731.369140625,590.0,13922.599609375,25.63400077819824,3360.320068359375,0.9775685017594071,1.2006861063464935,-1.3198885448984954,-2.4821169485883754,2.2974570466579025,3.682803054934869
2022-03-24,17699.060546875,591.0,14191.83984375,28.149999618530273,3532.719970703125,-0.18221150038536527,0.16949152542373724,1.93383593530696,5.130460754826904,-2.1160474356923253,-4.960969229403167
2022-03-25,17676.94921875,598.0,14169.2998046875,27.691999435424805,3525.340087890625,-0.12492938857652236,1.1844331641285955,-0.15882393904287362,-0.20890087167115823,0.03389455046635126,1.3933340357997537
2022-03-28,17520.009765625,584.0,14354.900390625,28.2189998626709,3547.169921875,-0.8878197882615013,-2.341137123745818,1.3098783178834283,0.6192263282444488,-2.1976981061449297,-2.9603634519902666
2022-03-29,17548.66015625,589.0,14619.6396484375,28.6560001373291,3625.580078125,0.16352953570386575,0.8561643835616417,1.8442430849983316,2.21049901687691,-1.6807135492944658,-1.3543346333152684
2022-03-30,17740.560546875,600.0,14442.26953125,27.690000534057617,3508.6201171875,1.0935330043225777,1.8675721561969505,-1.2132317995023678,-3.2259654570362395,2.3067648038249455,5.09353761323319
2022-03-31,17693.470703125,597.0,14220.51953125,27.285999298095703,3429.0,-0.26543605330607845,-0.5000000000000004,-1.5354234978109282,-2.2692715235105965,1.2699874445048498,1.769271523510596
2022-04-01,17625.58984375,589.0,14261.5,26.711999893188477,3366.639892578125,-0.3836492032228134,-1.340033500837523,0.28817842175135056,-1.8186091403288085,-0.6718276249741639,0.47857563949128545
2022-04-04,,,14532.5498046875,27.36000061035156,3424.949951171875,,,1.9005700991305163,1.7319957124697805,,
2022-04-05,,,14204.169921875,25.930999755859375,3269.820068359375,,,-2.259616428127298,-4.529405831446409,,
2022-04-06,17522.5,578.0,13888.8203125,24.406999588012695,3193.9599609375,,,-2.2201199444210284,-2.3200086193102876,,
2022-04-07,17178.630859375,566.0,13897.2998046875,24.20800018310547,3197.43994140625,-1.9624433763732352,-2.076124567474047,0.0610526451974458,0.10895504362329334,-2.023496021570681,-2.1850796110973403
2022-04-08,17284.5390625,567.0,13711.0,23.118999481201172,3120.159912109375,0.6165113156686886,0.17667844522968323,-1.3405467774730062,-2.416934507388646,1.9570580931416948,2.5936129526183294
2022-04-11,17048.369140625,558.0,13411.9599609375,21.91699981689453,3055.090087890625,-1.3663651719089676,-1.5873015873015928,-2.181022821548395,-2.0854644009178247,0.8146576496394276,0.49816281361623194
2022-04-12,16990.91015625,557.0,13371.5703125,21.503999710083008,3047.469970703125,-0.33703507884563777,-0.17921146953404632,-0.30114650323394,-0.2494236493288282,-0.03588857561169778,0.07021217979478189
2022-04-13,17301.650390625,573.0,13643.58984375,22.20299911499023,3119.320068359375,1.8288616178733452,2.872531418312385,2.0343125369180592,2.357696658112518,-0.20545091904471402,0.5148347601998671
2022-04-14,17245.650390625,573.0,13351.080078125,21.257999420166016,3028.219970703125,-0.323668544535749,0.0,-2.14393549626527,-2.9205113826028306,1.8202669517295211,2.9205113826028306
2022-04-15,17004.1796875,562.0,,,,-1.4001832210182474,-1.919720767888311,,,,
2022-04-18,16898.869140625,561.0,13332.3603515625,21.78300094604492,3085.18994140625,-0.6193215362950699,-0.1779359430605032,,,,
2022-04-19,16993.400390625,565.0,13619.66015625,22.197999954223633,3153.22998046875,0.5593939405847292,0.7130124777183555,2.1549057864598486,2.2053760175130943,-1.5955118458751194,-1.4923635397947388
2022-04-20,17148.880859375,570.0,13453.0703125,21.48200035095215,3142.199951171875,0.9149461860251229,0.8849557522123908,-1.2231571260869711,-0.349800977575232,2.138103312112094,1.2347567297876227
2022-04-21,17127.94921875,565.0,13174.650390625,20.183000564575195,3058.739990234375,-0.12205834769419832,-0.8771929824561431,-2.0695641619913663,-2.656099619197494,1.947505814297168,1.7789066367413509
2022-04-22,17025.08984375,558.0,12839.2900390625,19.51499938964844,2989.830078125,-0.6005352636578309,-1.2389380530973493,-2.5454971602217213,-2.2528855780283186,1.9449618965638904,1.0139475249309693
2022-04-25,16620.900390625,547.0,13004.849609375,19.902000427246097,3042.389892578125,-2.3740811756913005,-1.971326164874554,1.2894760520932191,1.7579532307764767,-3.6635572277845196,-3.7292793956510306
2022-04-26,16644.7890625,546.0,12490.740234375,18.788000106811523,2909.1201171875,0.1437267014034571,-0.1828153564899404,-3.9532127663313155,-4.380430519958511,4.096939467734773,4.197615163468571
2022-04-27,16303.349609375,526.0,12488.9296875,18.415000915527344,2894.909912109375,-2.0513294091196843,-3.663003663003661,-0.014495112707713087,-0.4884708951744199,-2.0368342964119712,-3.174532767829241
2022-04-28,16419.380859375,531.0,12871.5302734375,19.781999588012695,3056.360107421875,0.7117019065411956,0.9505703422053147,3.063517815465322,5.577036944643976,-2.3518159089241264,-4.626466602438661
2022-04-29,16592.1796875,538.0,12334.6396484375,18.54700088500977,2919.739990234375,1.0524076979817165,1.3182674199623268,-4.171148368488565,-4.470026841920238,5.223556066470281,5.788294261882565
2022-05-02,,,12536.01953125,19.53300094604492,3022.239990234375,,,1.6326369359157544,3.5105865708189965,,
2022-05-03,16498.900390625,531.0,12563.759765625,19.60199928283691,3044.889892578125,,,0.2212842306591023,0.7494408920845963,,
2022-05-04,16565.830078125,534.0,12964.8603515625,20.333999633789062,3163.7900390625,0.40566150419352187,0.5649717514124353,3.19252033961146,3.9049079171694423,-2.786858835417938,-3.339936165757007
2022-05-05,16696.119140625,542.0,12317.6904296875,18.8439998626709,3005.530029296875,0.7864928101130708,1.4981273408239737,-4.9917230446450915,-5.002228586967828,5.778215854758162,6.5003559277918015
2022-05-06,16408.19921875,528.0,12144.66015625,18.674999237060547,2982.06005859375,-1.7244721330146318,-2.583025830258301,-1.4047298430269972,-0.7808929032266487,-0.31974228998763454,-1.8021329270316522
2022-05-09,16048.919921875,520.0,11623.25,16.950000762939453,2829.10009765625,-2.1896327079235056,-1.5151515151515138,-4.2933285043934895,-5.1293387098860554,2.103695796469984,3.6141871947345416
2022-05-10,16061.7001953125,518.0,11737.669921875,17.594999313354492,2900.1298828125,0.07963323077013751,-0.38461538461538325,0.98440558256081,2.5106847656289677,-0.9047723517906725,-2.895300150244351
2022-05-11,16006.25,521.0,11364.240234375,16.6299991607666,2811.93994140625,-0.34523241399240234,0.5791505791505891,-3.181463527135442,-3.040896269125881,2.8362311131430396,3.6200468482764703
2022-05-12,15616.6796875,505.0,11370.9599609375,16.174999237060547,2827.2099609375,-2.433863725107377,-3.0710172744721653,0.05913045152083907,0.5430421648199735,-2.492994176628216,-3.614059439292139
2022-05-13,15832.5400390625,511.0,11805.0,17.70599937438965,2970.3701171875,1.382242294021574,1.1881188118811892,3.8170923172146543,5.063654918735794,-2.4348500231930803,-3.8755361068546046
2022-05-16,15901.0400390625,520.0,11662.7900390625,17.263999938964844,2920.06005859375,0.43265325608521366,1.7612524461839474,-1.2046587118805574,-1.693730296525675,1.637311967965771,3.4549827427096225
2022-05-17,16056.08984375,530.0,11984.51953125,18.177000045776367,3066.5,0.975092222311269,1.9230769230769162,2.7585979950759842,5.014963338691492,-1.7835057727647152,-3.0918864156145753
2022-05-18,16296.8603515625,538.0,11418.150390625,16.937999725341797,2907.9599609375,1.4995587976621927,1.5094339622641506,-4.725839355913896,-5.1700648642589275,6.225398153576089,6.679498826523078
2022-05-19,16020.3203125,522.0,11388.5,17.124000549316406,2890.330078125,-1.6968915060745826,-2.9739776951672847,-0.2596777026981911,-0.6062629145284437,-1.4372138033763915,-2.367714780638841
2022-05-20,16144.849609375,530.0,11354.6201171875,16.694000244140625,2882.64990234375,0.7773208927529085,1.5325670498084198,-0.2974920561311878,-0.2657196781563509,1.0748129488840963,1.7982867279647707
2022-05-23,16156.41015625,528.0,11535.26953125,16.898000717163086,2898.429931640625,0.071605169169775,-0.37735849056603765,1.5909771722706134,0.5474140055663712,-1.5193720031008384,-0.9247724961324089
2022-05-24,15963.6298828125,520.0,11264.4501953125,16.15399932861328,2827.050048828125,-1.1932123013287388,-1.5151515151515138,-2.3477503945948386,-2.462708586924378,1.1545380932660998,0.9475570717728643
2022-05-25,16104.0302734375,524.0,11434.740234375,16.975000381469727,2882.929931640625,0.8795016650703147,0.7692307692307665,1.5117474542464926,1.9766145574841687,-0.6322457891761779,-1.2073837882534022
2022-05-26,15968.830078125,514.0,11740.650390625,17.85099983215332,2994.610107421875,-0.8395426052787758,-1.9083969465648831,2.6752698354298943,3.87384287614978,-3.51481244070867,-5.782239822714663
2022-05-27,16266.2197265625,530.0,12131.1298828125,18.81100082397461,3115.35009765625,1.862313312763475,3.112840466926059,3.325876158439245,4.03191019542517,-1.4635628456757699,-0.9190697284991112
2022-05-30,16610.619140625,547.0,,,,2.117267686358004,3.207547169811331,,,,
2022-05-31,16807.76953125,560.0,12081.3896484375,18.67200088500977,3098.68994140625,1.18689369105347,2.376599634369292,,,,
2022-06-01,16675.08984375,549.0,11994.4599609375,18.31999969482422,3049.030029296875,-0.7893949714940729,-1.9642857142857184,-0.7195338452745226,-1.6026099109108793,-0.06986112621955032,-0.36167580337483907
2022-06-02,16552.5703125,540.0,12316.900390625,19.59199905395508,3157.97998046875,-0.7347458538337182,-1.6393442622950838,2.6882446624324485,3.5732659280170997,-3.4229905162661667,-5.2126101903121835
2022-06-03,,,12012.73046875,18.719999313354492,3062.590087890625,,,-2.4695330174669516,-3.020598394166074,,
2022-06-06,16605.9609375,540.0,12061.3701171875,18.785999298095703,3062.739990234375,,,0.40490085550517474,0.004894626425611115,,
2022-06-07,16512.880859375,535.0,12175.23046875,18.926000595092773,3092.969970703125,-0.5605220828552193,-0.92592592592593,0.9440084373188107,0.9870240557520171,-1.50453052017403,-1.9129499816779472
2022-06-08,16670.509765625,544.0,12086.26953125,18.64800071716309,3019.10009765625,0.9545815027212967,1.6822429906542036,-0.7306714869039665,-2.388315235730598,1.6852529896252633,4.070558226384802
2022-06-09,16621.33984375,541.0,11754.23046875,18.04800033569336,2937.7900390625,-0.29495151957734667,-0.5514705882352922,-2.7472419148148797,-2.6931885649260745,2.452290395237533,2.1417179766907823
2022-06-10,16460.119140625,530.0,11340.01953125,16.974000930786133,2831.97998046875,-0.9699621368708278,-2.0332717190388205,-3.523930712446288,-3.6016889289854026,2.5539685755754604,1.568417209946582
2022-06-13,16070.98046875,516.0,10809.23046875,15.647000312805176,2673.0,-2.3641303477237363,-2.6415094339622636,-4.680671501819644,-5.6137395590782235,2.3165411540959076,2.97223012511596
2022-06-14,16047.3701171875,513.0,10828.349609375,15.836000442504885,2689.889892578125,-0.14691295038539165,-0.5813953488372103,0.1768779070838944,0.6318702797652342,-0.32379085746928604,-1.2132656286024446
2022-06-15,15999.25,509.0,11099.150390625,16.527000427246094,2737.550048828125,-0.2998629484837534,-0.7797270955165692,2.50085000040583,1.7718255450345,-2.800712948889583,-2.551552640551069
2022-06-16,15838.6103515625,508.0,10646.099609375,15.60099983215332,2566.860107421875,-1.004044867337528,-0.19646365422396617,-4.081851000349301,-6.235135006182557,3.0778061330117734,6.038671351958591
2022-06-17,15641.259765625,501.0,10798.349609375,15.880000114440918,2578.5400390625,-1.24600947657022,-1.3779527559055094,1.4301012162795113,0.45502797783383286,-2.6761106928497314,-1.8329807337393422
2022-06-20,15367.580078125,498.0,,,,-1.7497291880636756,-0.5988023952095856,,,,
2022-06-21,15728.6396484375,505.0,11069.2998046875,16.56599998474121,2649.3701171875,2.3494887840308065,1.4056224899598346,,,,
2022-06-22,15347.75,494.5,11053.080078125,16.360000610351562,2619.7099609375,-2.4216312214600078,-2.079207920792081,-0.14652893000179912,-1.1195172791292118,-2.2751022914582086,-0.9596906416628692
2022-06-23,15176.4404296875,485.5,11232.1904296875,16.225000381469727,2602.739990234375,-1.1161868698180477,-1.8200202224469164,1.620456472734455,-0.647780516017582,-2.7366433425525027,-1.1722397064293344
2022-06-24,15303.3203125,486.5,11607.6201171875,17.125999450683594,2718.469970703125,0.8360318969414138,0.2059732234809486,3.3424441105246228,4.446467219275663,-2.506412213583209,-4.240493995794714
2022-06-27,15548.009765625,498.5,11524.5498046875,16.868999481201172,2713.47998046875,1.5989304812834115,2.466598150051391,-0.7156532662280779,-0.18355877711182522,2.3145837475114894,2.6501569271632164
2022-06-28,15439.919921875,497.5,11181.5400390625,15.982000350952148,2642.070068359375,-0.6952005136308559,-0.20060180541624506,-2.9763398261811846,-2.631672708970534,2.2811393125503288,2.431070903554289
2022-06-29,15240.1298828125,491.0,11177.8896484375,15.541999816894531,2583.97998046875,-1.293983648059216,-1.3065326633165841,-0.03264658188628644,-2.1986581122996784,-1.2613370661729295,0.8921254489830943
2022-06-30,14825.73046875,476.0,11028.740234375,15.159000396728516,2556.25,-2.7191330864565044,-3.054989816700615,-1.3343253400551203,-1.073149973233134,-1.3848077464013842,-1.981839843467481
2022-07-01,14343.080078125,453.5,11127.849609375,14.52299976348877,2458.4599609375,-3.255491468985905,-4.726890756302526,0.8986463811260226,-3.8255272004889984,-4.154137850111928,-0.901363555813528
2022-07-04,14217.0595703125,440.0,,,,-0.8786153819547948,-2.9768467475192906,,,,
2022-07-05,14349.2001953125,446.0,11322.240234375,14.96399974822998,2477.639892578125,0.9294511593376908,1.3636363636363669,,,,
2022-07-06,13985.509765625,435.5,11361.849609375,15.130000114440918,2494.110107421875,-2.534569346982196,-2.3542600896861,0.3498369066551321,0.664754183732974,-2.8844062536373283,-3.019014273419074
2022-07-07,14336.26953125,457.5,11621.349609375,15.857999801635742,2605.889892578125,2.5080227428472712,5.051664753157281,2.28395911688426,4.4817502171864865,0.22406362596301133,0.5699145359707947
2022-07-08,14464.5302734375,467.0,11635.3095703125,15.838000297546388,2618.02001953125,0.8946591155245764,2.076502732240426,0.12012340568636759,0.46548885229851233,0.7745357098382089,1.6110138799419138
2022-07-11,14340.5302734375,462.0,11372.599609375,15.152000427246094,2553.68994140625,-0.8572694560825989,-1.0706638115631661,-2.257868253095774,-2.4572034455457747,1.400598797013175,1.3865396339826086
2022-07-12,13950.6201171875,449.5,11264.73046875,15.08199977874756,2558.169921875,-2.718938203925536,-2.705627705627711,-0.9485002930735176,0.17543165268854022,-1.7704379108520185,-2.8810593583162514
2022-07-13,14324.6796875,470.5,11247.580078125,15.163999557495115,2577.360107421875,2.681311419638255,4.671857619577313,-0.15224856620029703,0.7501528879211294,2.833559985838552,3.9217047316561837
2022-07-14,14438.51953125,475.0,11251.1904296875,15.371999740600586,2626.919921875,0.7947112691764957,0.9564293304994642,0.032098918500000906,1.9228905697116438,0.7626123506764948,-0.9664612392121796
2022-07-15,14550.6201171875,492.5,11452.419921875,15.76200008392334,2693.77001953125,0.7763994479827119,3.6842105263157787,1.7885173435206791,2.544809116546465,-1.0121178955379673,1.139401409769314
2022-07-18,14719.6396484375,495.5,11360.0498046875,16.10099983215332,2679.570068359375,1.161596755937233,0.6091370558375608,-0.8065554513161488,-0.527140441422913,1.968152207253382,1.136277497260474
2022-07-19,14694.080078125,491.0,11713.150390625,16.992000579833984,2803.139892578125,-0.17364263611719943,-0.908173562058523,3.1082661784792576,4.61155413242873,-3.281908814596457,-5.519727694487253
2022-07-20,14733.2197265625,495.0,11897.650390625,17.80699920654297,2872.9599609375,0.26636338055463504,0.8146639511201537,1.5751526604462551,2.4907807328573783,-1.30878927989162,-1.6761167817372247
2022-07-21,14937.7001953125,501.0,12059.6103515625,18.049999237060547,2916.81005859375,1.3878871865417253,1.21212121212122,1.3612768540006925,1.5263038208837676,0.026610332541032733,-0.31418260876254767
2022-07-22,14949.3603515625,503.0,11834.1103515625,17.319000244140625,2842.409912109375,0.07805857727456456,0.3992015968063978,-1.8698779929550824,-2.5507367634437172,1.947936570229647,2.949938360250115
2022-07-25,14936.330078125,499.5,11782.669921875,17.02400016784668,2825.030029296875,-0.08716274898101783,-0.6958250497017926,-0.4346793139435978,-0.6114488532585449,0.34751656496258,-0.08437619644324768
2022-07-26,14806.7802734375,495.0,11562.5703125,16.533000946044922,2778.9599609375,-0.867346958790316,-0.9009009009009028,-1.867994358107039,-1.6307815450316232,1.000647399316723,0.7298806441307204
2022-07-27,14921.58984375,502.0,12032.419921875,17.790000915527344,2911.0,0.7753851154154168,1.4141414141414232,4.0635394784761525,4.751419269025936,-3.2881543630607357,-3.337277854884513
2022-07-28,14891.900390625,501.0,12162.58984375,17.983999252319336,2944.5,-0.19896977088829093,-0.19920318725099584,1.0818266210801841,1.1508072827207227,-1.280796391968475,-1.3500104699717186
2022-07-29,15000.0703125,509.0,12390.6904296875,18.163000106811523,2967.139892578125,0.7263674819037558,1.5968063872255467,1.8754277573103773,0.7688875047758614,-1.1490602754066215,0.8279188824496853
2022-08-01,14981.6904296875,504.0,12368.98046875,18.44099998474121,2978.320068359375,-0.12253197771469049,-0.9823182711198419,-0.17521187427524954,0.37679975282647327,0.05267989656055905,-1.3591180239463152
2022-08-02,14747.23046875,492.0,12348.759765625,18.525999069213867,2974.75,-1.5649766762827921,-2.3809523809523836,-0.16347914184267065,-0.11986852579419782,-1.4014975344401215,-2.2610838551581858
2022-08-03,14777.01953125,501.0,12668.16015625,18.89299964904785,3053.4599609375,0.20199767382169664,1.8292682926829285,2.586497726792847,2.64593532019497,-2.38450005297115,-0.8166670275120413
2022-08-04,14702.2001953125,500.0,12720.580078125,19.21500015258789,3081.409912109375,-0.5063222375748633,-0.1996007984031989,0.4137926994010943,0.9153534524583673,-0.9201149369759576,-1.1149542508615662
2022-08-05,15036.0400390625,516.0,12657.5498046875,18.98900032043457,3053.389892578125,2.2706794854856938,3.200000000000003,-0.49549842106564324,-0.909324638086495,2.766177906551337,4.109324638086498
2022-08-08,15020.41015625,512.0,12644.4599609375,17.792999267578125,3004.340087890625,-0.10394946257056281,-0.7751937984496138,-0.10341530511025487,-1.6064048946623388,-0.000534157460307938,0.831211096212725
