date,TSMC,SOX,TWSE,NASDAQ
2022-06-10,530.0,2831.97998046875,16460.119140625,11340.01953125
2022-06-13,516.0,2673.0,16070.98046875,10809.23046875
2022-06-14,513.0,2689.889892578125,16047.3701171875,10828.349609375
2022-06-15,509.0,2737.550048828125,15999.25,11099.150390625
2022-06-16,508.0,2566.860107421875,15838.6103515625,10646.099609375
2022-06-17,501.0,2578.5400390625,15641.259765625,10798.349609375
2022-06-20,498.0,,15367.580078125,
2022-06-21,505.0,2649.3701171875,15728.6396484375,11069.2998046875
2022-06-22,494.5,2619.7099609375,15347.75,11053.080078125
2022-06-23,485.5,2602.739990234375,15176.4404296875,11232.1904296875
2022-06-24,486.5,2718.469970703125,15303.3203125,11607.6201171875
2022-06-27,498.5,2713.47998046875,15548.009765625,11524.5498046875
2022-06-28,497.5,2642.070068359375,15439.919921875,11181.5400390625
2022-06-29,491.0,2583.97998046875,15240.1298828125,11177.8896484375
2022-06-30,476.0,2556.25,14825.73046875,11028.740234375
2022-07-01,453.5,2458.4599609375,14343.080078125,11127.849609375
2022-07-04,440.0,,14217.0595703125,
2022-07-05,446.0,2477.639892578125,14349.2001953125,11322.240234375
2022-07-06,435.5,2494.110107421875,13985.509765625,11361.849609375
2022-07-07,457.5,2605.889892578125,14336.26953125,11621.349609375
2022-07-08,467.0,2618.02001953125,14464.5302734375,11635.3095703125
2022-07-11,462.0,2553.68994140625,14340.5302734375,11372.599609375
2022-07-12,449.5,2558.169921875,13950.6201171875,11264.73046875
2022-07-13,470.5,2577.360107421875,14324.6796875,11247.580078125
2022-07-14,475.0,2626.919921875,14438.51953125,11251.1904296875
2022-07-15,492.5,2693.77001953125,14550.6201171875,11452.419921875
2022-07-18,495.5,2679.570068359375,14719.6396484375,11360.0498046875
2022-07-19,491.0,2803.139892578125,14694.080078125,11713.150390625
2022-07-20,495.0,2872.9599609375,14733.2197265625,11897.650390625
2022-07-21,501.0,2916.81005859375,14937.7001953125,12059.6103515625
2022-07-22,503.0,2842.409912109375,14949.3603515625,11834.1103515625
2022-07-25,499.5,2825.030029296875,14936.330078125,11782.669921875
2022-07-26,495.0,2778.9599609375,14806.7802734375,11562.5703125
2022-07-27,502.0,2911.0,14921.58984375,12032.419921875
2022-07-28,501.0,2944.5,14891.900390625,12162.58984375
2022-07-29,509.0,2967.139892578125,15000.0703125,12390.6904296875
2022-08-01,504.0,2978.320068359375,14981.6904296875,12368.98046875
2022-08-02,492.0,2974.75,14747.23046875,12348.759765625
2022-08-03,501.0,3053.4599609375,14777.01953125,12668.16015625
2022-08-04,500.0,3081.409912109375,14702.2001953125,12720.580078125
2022-08-05,516.0,3053.389892578125,15036.0400390625,12657.5498046875
2022-08-08,512.0,3004.340087890625,15020.41015625,12644.4599609375
2022-08-09,510.0,2866.89990234375,15050.2802734375,12493.9296875
2022-08-10,500.0,2988.7099609375,14939.01953125,12854.7998046875
2022-08-11,514.0,2978.699951171875,15197.849609375,12779.91015625
2022-08-12,517.0,3067.840087890625,15288.9697265625,13047.1904296875
2022-08-15,523.0,3077.330078125,15417.349609375,13128.0498046875
2022-08-16,525.0,3045.639892578125,15420.5703125,13102.5498046875
2022-08-17,527.0,2970.1201171875,15465.4501953125,12938.1201171875
2022-08-18,520.0,3037.840087890625,15396.759765625,12965.33984375
2022-08-19,519.0,2953.340087890625,15408.7802734375,12705.2197265625
2022-08-22,512.0,2843.3701171875,15245.1396484375,12381.5703125
2022-08-23,504.0,2864.31005859375,15095.8896484375,12381.2998046875
2022-08-24,503.0,2866.179931640625,15069.1904296875,12431.5302734375
2022-08-25,508.0,2971.070068359375,15200.0400390625,12639.26953125
2022-08-26,512.0,2798.43994140625,15278.4404296875,12141.7099609375
2022-08-29,498.5,2744.5,14926.1904296875,12017.669921875
2022-08-30,496.0,2708.6298828125,14953.6298828125,11883.1396484375
2022-08-31,505.0,2677.389892578125,15095.4404296875,11816.2001953125
2022-09-01,490.5,2625.949951171875,14801.8603515625,11785.1298828125
2022-09-02,485.0,2599.260009765625,14673.0400390625,11630.8603515625
2022-09-05,486.0,,14661.099609375,
2022-09-06,489.0,2571.469970703125,14677.2001953125,11544.91015625
2022-09-07,472.5,2611.5,14410.0498046875,11791.900390625
2022-09-08,475.0,2658.179931640625,14583.419921875,11862.1298828125
2022-09-09,,2721.77001953125,,12112.3095703125
2022-09-12,486.5,2731.090087890625,14807.4296875,12266.41015625
2022-09-13,493.0,2562.27001953125,14894.41015625,11633.5703125
2022-09-14,480.0,2591.510009765625,14658.3095703125,11719.6796875
2022-09-15,476.5,2549.5400390625,14670.0400390625,11552.3603515625
2022-09-16,472.0,2563.139892578125,14561.759765625,11448.400390625
2022-09-19,467.0,2577.93994140625,14425.6796875,11535.01953125
2022-09-20,476.5,2539.5,14549.2998046875,11425.0498046875
2022-09-21,471.0,2514.9599609375,14424.51953125,11220.1904296875
2022-09-22,464.5,2444.25,14284.6298828125,11066.8095703125
2022-09-23,455.0,2408.89990234375,14118.3798828125,10867.9296875
2022-09-26,446.5,2373.469970703125,13778.1904296875,10802.919921875
2022-09-27,448.0,2398.0400390625,13826.58984375,10829.5
2022-09-28,438.0,2427.260009765625,13466.0703125,11051.6396484375
2022-09-29,435.0,2347.360107421875,13534.259765625,10737.509765625
2022-09-30,422.0,2306.699951171875,13424.580078125,10575.6201171875
2022-10-03,417.0,2393.320068359375,13300.48046875,10815.4296875
2022-10-04,429.0,2500.110107421875,13576.51953125,11176.41015625
2022-10-05,445.0,2523.610107421875,13801.4296875,11148.6396484375
2022-10-06,451.0,2508.840087890625,13892.0498046875,11073.3095703125
2022-10-07,438.0,2356.75,13702.2802734375,10652.400390625
2022-10-10,,2275.340087890625,,10542.099609375
2022-10-11,401.5,2218.489990234375,13106.0302734375,10426.1904296875
2022-10-12,397.5,2198.60009765625,13081.240234375,10417.099609375
2022-10-13,395.0,2263.239990234375,12810.73046875,10649.150390625
2022-10-14,412.0,2162.320068359375,13128.1201171875,10321.3896484375
2022-10-17,397.0,2211.659912109375,12966.0498046875,10675.7998046875
2022-10-18,407.0,2220.9599609375,13124.6796875,10772.400390625
2022-10-19,395.5,2237.739990234375,12976.759765625,10680.509765625
2022-10-20,397.5,2253.219970703125,12946.099609375,10614.83984375
2022-10-21,389.5,2336.68994140625,12819.2001953125,10859.7197265625
2022-10-24,387.0,2351.550048828125,12856.98046875,10952.6103515625
2022-10-25,371.0,2404.68994140625,12666.1201171875,11199.1201171875
2022-10-26,376.0,2376.330078125,12729.0498046875,10970.990234375
2022-10-27,385.5,2340.60009765625,12926.3701171875,10792.669921875
2022-10-28,379.5,2433.659912109375,12788.419921875,11102.4501953125
2022-10-31,390.0,2384.449951171875,12949.75,10988.150390625
2022-11-01,391.5,2402.75,13037.2099609375,10890.849609375
2022-11-02,395.0,2328.469970703125,13100.169921875,10524.7998046875
2022-11-03,384.0,2292.85009765625,12986.599609375,10342.9404296875
2022-11-04,382.0,2398.239990234375,13026.7099609375,10475.25
2022-11-07,390.0,2450.6201171875,13223.73046875,10564.51953125
2022-11-08,399.0,2503.389892578125,13347.759765625,10616.2001953125
2022-11-09,417.0,2424.820068359375,13638.8095703125,10353.169921875
2022-11-10,407.5,2672.5,13503.759765625,11114.150390625
2022-11-11,441.5,2754.89990234375,14007.5595703125,11323.330078125
2022-11-14,445.0,2728.050048828125,14174.900390625,11196.2197265625
2022-11-15,480.0,2810.610107421875,14546.3095703125,11358.41015625
2022-11-16,487.0,2690.820068359375,14537.349609375,11183.66015625
2022-11-17,485.0,2719.10009765625,14535.23046875,11144.9599609375
2022-11-18,487.0,2724.030029296875,14504.990234375,11146.0595703125
2022-11-21,482.0,2675.830078125,14449.3896484375,11024.509765625
2022-11-22,491.0,2756.820068359375,14542.2001953125,11174.41015625
2022-11-23,492.0,2786.419921875,14608.5400390625,11285.3203125
2022-11-24,496.0,,14784.0,
2022-11-25,498.0,2751.27001953125,14778.509765625,11226.3603515625
2022-11-28,480.5,2678.780029296875,14556.8701171875,11049.5
2022-11-29,487.0,2670.64990234375,14709.6396484375,10983.7802734375
2022-11-30,490.0,2826.85009765625,14879.5498046875,11468.0
2022-12-01,498.5,2804.699951171875,15012.7998046875,11482.4501953125
2022-12-02,492.5,2771.239990234375,14970.6796875,11461.5
2022-12-05,489.0,2738.050048828125,14980.740234375,11239.9404296875
2022-12-06,478.0,2673.530029296875,14728.8798828125,11014.8896484375
2022-12-07,475.0,2673.25,14630.009765625,10958.5498046875
2022-12-08,471.5,2744.72998046875,14553.0400390625,11082.0
2022-12-09,481.5,2721.02001953125,14705.4296875,11004.6201171875
2022-12-12,475.0,2779.2099609375,14612.58984375,11143.740234375
2022-12-13,471.5,2821.530029296875,14522.9599609375,11256.8095703125
2022-12-14,480.5,2777.27001953125,14739.3603515625,11170.8896484375
2022-12-15,480.5,2661.409912109375,14734.1298828125,10810.5302734375
2022-12-16,471.0,2636.10009765625,14528.5498046875,10705.41015625
2022-12-19,466.5,2599.860107421875,14433.3203125,10546.0302734375
2022-12-20,457.5,2583.639892578125,14170.0302734375,10547.1103515625
2022-12-21,459.0,2644.5,14234.400390625,10709.3701171875
2022-12-22,468.0,2533.330078125,14442.9404296875,10476.1201171875
2022-12-23,455.0,2535.489990234375,14271.6298828125,10497.8603515625
2022-12-26,456.5,,14285.1298828125,
2022-12-27,457.0,2490.169921875,14328.4296875,10353.23046875
2022-12-28,451.0,2453.489990234375,14173.099609375,10213.2900390625
2022-12-29,446.0,2534.949951171875,14085.01953125,10478.08984375
2022-12-30,448.5,2532.110107421875,14137.6904296875,10466.48046875
2023-01-03,453.0,2500.989990234375,14224.1201171875,10386.98046875
2023-01-04,449.5,2569.4599609375,14199.1298828125,10458.759765625
2023-01-05,458.5,2518.52001953125,14301.0498046875,10305.240234375
2023-01-06,458.5,2636.10009765625,14373.33984375,10569.2900390625
2023-01-09,481.0,2686.75,14752.2099609375,10635.650390625
2023-01-10,486.0,2721.2900390625,14802.9599609375,10742.6298828125
2023-01-11,484.5,2755.360107421875,14751.4404296875,10931.669921875
2023-01-12,486.5,2789.64990234375,14731.6396484375,11001.099609375
2023-01-13,500.0,2800.659912109375,14824.1298828125,11079.16015625
2023-01-16,505.0,,14927.009765625,
2023-01-17,503.0,2807.47998046875,14932.9296875,11095.1103515625
2023-01-18,,2789.469970703125,,10957.009765625
2023-01-19,,2710.43994140625,,10852.26953125
2023-01-20,,2794.68994140625,,11140.4296875
2023-01-23,,2934.830078125,,11364.41015625
2023-01-24,,2913.739990234375,,11334.26953125
2023-01-25,,2918.989990234375,,11313.3603515625
2023-01-26,,2966.60009765625,,11512.41015625
2023-01-27,,2945.27001953125,,11621.7099609375
2023-01-30,543.0,2866.68994140625,15493.8203125,11393.8095703125
2023-01-31,522.0,2921.919921875,15265.2001953125,11584.5498046875
2023-02-01,530.0,3073.469970703125,15420.1298828125,11816.3203125
2023-02-02,540.0,3141.840087890625,15595.16015625,12200.8203125
2023-02-03,542.0,3082.110107421875,15602.66015625,12006.9501953125
2023-02-06,526.0,3029.739990234375,15392.8203125,11887.4501953125
2023-02-07,523.0,3124.14990234375,15400.91015625,12113.7900390625
2023-02-08,540.0,3055.6298828125,15618.169921875,11910.51953125
2023-02-09,540.0,3059.6201171875,15598.7099609375,11789.580078125
2023-02-10,545.0,3011.14990234375,15586.650390625,11718.1201171875
2023-02-13,541.0,3057.320068359375,15544.2802734375,11891.7900390625
2023-02-14,545.0,3121.6298828125,15654.48046875,11960.150390625
2023-02-15,525.0,3133.070068359375,15432.8896484375,12070.58984375
2023-02-16,528.0,3055.239990234375,15550.5,11855.830078125
2023-02-17,518.0,3005.8701171875,15479.7001953125,11787.26953125
2023-02-20,517.0,,15551.23046875,
2023-02-21,516.0,2906.260009765625,15563.0,11492.2998046875
2023-02-22,507.0,2892.389892578125,15418.76953125,11507.0703125
2023-02-23,518.0,2988.81005859375,15615.41015625,11590.400390625
2023-02-24,511.0,2935.110107421875,15503.7900390625,11394.9404296875
2023-02-27,,2951.2099609375,,11466.98046875
2023-02-28,,2958.389892578125,,11455.5400390625
2023-03-01,522.0,2955.830078125,15598.490234375,11379.48046875
2023-03-02,519.0,2984.110107421875,15598.7197265625,11462.98046875
2023-03-03,516.0,3028.340087890625,15608.419921875,11689.009765625
2023-03-06,521.0,2994.590087890625,15763.509765625,11675.740234375
2023-03-07,524.0,2962.419921875,15857.8896484375,11530.330078125
2023-03-08,521.0,3041.389892578125,15818.2001953125,11576.0
2023-03-09,522.0,2980.2099609375,15770.66015625,11338.349609375
2023-03-10,513.0,2923.929931640625,15526.2001953125,11138.8896484375
2023-03-13,516.0,2921.7099609375,15560.490234375,11188.83984375
2023-03-14,510.0,3010.14990234375,15360.419921875,11428.150390625
2023-03-15,511.0,2977.389892578125,15387.58984375,11434.0498046875
2023-03-16,505.0,3098.070068359375,15221.1201171875,11717.2802734375
2023-03-17,518.0,3083.52001953125,15452.9599609375,11630.509765625
2023-03-20,512.0,3114.7099609375,15419.9697265625,11675.5400390625
2023-03-21,517.0,3116.889892578125,15513.4501953125,11860.1103515625
2023-03-22,533.0,3091.7099609375,15760.4599609375,11669.9599609375
2023-03-23,538.0,3174.360107421875,15863.9501953125,11787.400390625
2023-03-24,539.0,3121.260009765625,15914.7001953125,11823.9599609375
2023-03-27,531.0,3083.580078125,15830.3095703125,11768.83984375
2023-03-28,525.0,3057.27001953125,15701.48046875,11716.080078125
2023-03-29,530.0,3157.110107421875,15769.759765625,11926.240234375
2023-03-30,535.0,3208.260009765625,15849.4296875,12013.4697265625
2023-03-31,533.0,3230.860107421875,15868.0595703125,12221.91015625
2023-04-03,,3200.429931640625,,12189.4501953125
2023-04-04,,3142.5,,12126.330078125
2023-04-05,,3085.97998046875,,11996.8603515625
2023-04-06,530.0,3071.77001953125,15810.76953125,12087.9599609375
2023-04-07,531.0,,15836.5,
2023-04-10,529.0,3126.969970703125,15876.169921875,12084.3603515625
2023-04-11,524.0,3109.419921875,15913.8798828125,12031.8798828125
2023-04-12,520.0,3052.52001953125,15932.9697265625,11929.33984375
2023-04-13,510.0,3074.93994140625,15804.759765625,12166.26953125
2023-04-14,516.0,3070.449951171875,15929.4296875,12123.4697265625
2023-04-17,520.0,3066.679931640625,15963.5498046875,12157.7197265625
2023-04-18,515.0,3077.719970703125,15869.4404296875,12153.41015625
2023-04-19,510.0,3046.3798828125,15770.4697265625,12157.23046875
2023-04-20,513.0,3046.280029296875,15707.51953125,12059.5595703125
2023-04-21,511.0,3021.43994140625,15602.990234375,12072.4599609375
2023-04-24,507.0,3007.510009765625,15626.8701171875,12037.2001953125
2023-04-25,498.0,2906.2900390625,15370.73046875,11799.16015625
2023-04-26,491.5,2922.989990234375,15374.6298828125,11854.349609375
2023-04-27,493.5,2941.590087890625,15411.490234375,12142.240234375
2023-04-28,502.0,2994.969970703125,15579.1796875,12226.580078125
2023-05-01,,3019.090087890625,,12212.599609375
2023-05-02,501.0,2996.860107421875,15636.48046875,12080.509765625
2023-05-03,496.0,2957.3701171875,15553.41015625,12025.330078125
2023-05-04,498.0,2941.6298828125,15609.0302734375,11966.400390625
2023-05-05,500.0,3007.68994140625,15626.0703125,12235.41015625
2023-05-08,504.0,3024.409912109375,15699.5703125,12256.919921875
2023-05-09,510.0,2967.840087890625,15727.7001953125,12179.5498046875
2023-05-10,503.0,2997.510009765625,15641.759765625,12306.4404296875
2023-05-11,499.0,2978.719970703125,15514.6396484375,12328.509765625
2023-05-12,496.0,2972.85009765625,15502.3603515625,12284.740234375
2023-05-15,495.5,3052.639892578125,15475.0498046875,12365.2099609375
2023-05-16,505.0,3048.7099609375,15673.900390625,12343.0498046875
2023-05-17,519.0,3124.679931640625,15925.2900390625,12500.5703125
2023-05-18,530.0,3223.489990234375,16101.8798828125,12688.83984375
2023-05-19,532.0,3203.489990234375,16174.919921875,12657.900390625
2023-05-22,531.0,3215.0400390625,16180.8896484375,12720.7802734375
2023-05-23,530.0,3177.43994140625,16188.0302734375,12560.25
2023-05-24,525.0,3124.090087890625,16159.3203125,12484.16015625
2023-05-25,543.0,3336.719970703125,16292.0,12698.08984375
2023-05-26,566.0,3545.669921875,16505.05078125,12975.6904296875
2023-05-29,568.0,,16636.30078125,
2023-05-30,566.0,3549.389892578125,16622.740234375,13017.4296875
2023-05-31,558.0,3453.179931640625,16578.9609375,12935.2900390625
2023-06-01,551.0,3506.739990234375,16512.650390625,13100.98046875
2023-06-02,562.0,3501.39990234375,16706.91015625,13240.76953125
2023-06-05,555.0,3444.1201171875,16714.4296875,13229.4296875
2023-06-06,560.0,3488.340087890625,16761.66015625,13276.419921875
2023-06-07,568.0,3477.179931640625,16922.48046875,13104.900390625
2023-06-08,559.0,3514.320068359375,16733.689453125,13238.51953125
2023-06-09,565.0,3524.969970703125,16886.400390625,13259.1396484375
2023-06-12,574.0,3641.659912109375,16955.369140625,13461.919921875
2023-06-13,593.0,3683.659912109375,17216.599609375,13573.3203125
2023-06-14,590.0,3739.75,17238.140625,13626.48046875
2023-06-15,591.0,3708.06005859375,17334.98046875,13782.8203125
2023-06-16,589.0,3673.139892578125,17288.91015625,13689.5703125
2023-06-19,583.0,,17274.560546875,
2023-06-20,583.0,3647.56005859375,17184.91015625,13667.2900390625
2023-06-21,581.0,3549.72998046875,17202.400390625,13502.2001953125
2023-06-22,,3569.8701171875,,13630.6103515625
2023-06-23,,3506.7099609375,,13492.51953125
2023-06-26,574.0,3515.77001953125,17059.240234375,13335.7802734375
2023-06-27,572.0,3642.409912109375,16887.900390625,13555.669921875
2023-06-28,574.0,3609.47998046875,16935.630859375,13591.75
2023-06-29,573.0,3614.179931640625,16942.30078125,13591.330078125
2023-06-30,576.0,3673.06005859375,16915.5390625,13787.919921875
2023-07-03,579.0,3703.6201171875,17084.19921875,13816.76953125
2023-07-04,585.0,,17140.76953125,
2023-07-05,582.0,3622.320068359375,17056.4296875,13791.650390625
2023-07-06,565.0,3577.489990234375,16762.169921875,13679.0400390625
2023-07-07,565.0,3577.72998046875,16664.2109375,13660.7197265625
2023-07-10,565.0,3651.60009765625,16652.80078125,13685.48046875
2023-07-11,577.0,3653.530029296875,16898.91015625,13760.7001953125
2023-07-12,578.0,3721.469970703125,16962.029296875,13918.9599609375
2023-07-13,585.0,3797.1298828125,17061.400390625,14138.5703125
2023-07-14,591.0,3750.409912109375,17283.7109375,14113.7001953125
2023-07-17,591.0,3837.31005859375,17334.2890625,14244.9501953125
2023-07-18,581.0,3842.360107421875,17227.91015625,14353.6396484375
2023-07-19,581.0,3801.659912109375,17116.439453125,14358.01953125
2023-07-20,579.0,3663.85009765625,17164.890625,14063.3095703125
2023-07-21,560.0,3698.85009765625,17030.69921875,14032.8095703125
2023-07-24,558.0,3692.320068359375,17033.609375,14058.8701171875
2023-07-25,569.0,3755.27001953125,17198.890625,14144.5595703125
2023-07-26,566.0,3699.3701171875,17162.55078125,14127.2802734375
2023-07-27,569.0,3768.27001953125,17241.8203125,14050.1103515625
2023-07-28,567.0,3851.760009765625,17292.9296875,14316.66015625
